Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season
1389,Robert Welch,james35@yahoo.com,Shorts,3,1736,5208,2023-08-08,Summer
1390,Sarah Martin,nathanhunt@gmail.com,Jeans,3,4697,14091,2024-05-15,Spring
1391,Scott Copeland MD,wrightmichael@hall.org,Sneakers,3,947,2841,2024-03-20,Spring
1392,Jacob Davis,dyermelissa@peters-ingram.biz,Raincoat,4,4996,19984,2025-06-22,Monsoon
1393,Destiny Smith,chandlerroger@gmail.com,Jacket,4,3046,12184,2023-02-23,Winter
1394,Jennifer Meyer,pamela78@poole.com,Jacket,2,4273,8546,2024-12-24,Winter
1395,Bryan Rivas,rdavenport@gmail.com,Loafers,2,2536,5072,2024-11-10,Autumn
1396,Ryan Evans,millerthomas@yahoo.com,Blazer,4,507,2028,2024-11-21,Autumn
1397,Taylor Peters,tcameron@gmail.com,Sunglasses,5,1310,6550,2023-07-17,Summer
1398,Laura Dawson,michaelbryant@hotmail.com,Sunglasses,5,3840,19200,2024-06-28,Summer
1399,Jacob Mayer,flynn@yahoo.com,Waterproof Shoes,5,4084,20420,2024-06-10,Monsoon
1400,Russell Delgado,jonathanmiller@keller-cook.com,Sweater,5,4643,23215,2023-02-20,Winter
1401,Ann James,linda14@gordon-duran.org,Sneakers,3,693,2079,2024-04-24,Spring
1402,Scott Armstrong,mariahrodriguez@warren.info,Tank Top,2,2155,4310,2024-08-23,Summer
1403,John Hanson,rroy@gmail.com,Blazer,3,4126,12378,2023-11-19,Autumn
1404,Erin Diaz,davidanderson@yahoo.com,Umbrella,4,510,2040,2024-06-15,Monsoon
1405,Jeffrey Costa,beanlauren@gmail.com,Full-Sleeve Shirt,3,4572,13716,2024-09-27,Autumn
1406,Tammy Vazquez,nancy64@duarte-howard.com,Light Jacket,2,3022,6044,2023-05-15,Spring
1407,Morgan Bowen,william70@yahoo.com,Loafers,2,1969,3938,2024-11-13,Autumn
1408,Patrick Nunez,michael23@hotmail.com,T-Shirt,5,2748,13740,2024-03-04,Spring
1409,Mariah Hernandez,lydia40@greene.info,Loafers,3,3941,11823,2024-09-17,Autumn
1410,Andrew Prince,fernando44@hotmail.com,Umbrella,1,1114,1114,2023-07-01,Monsoon
1411,Rhonda White,lmichael@gmail.com,Sneakers,5,1304,6520,2023-03-23,Spring
1412,Shelby Rogers,wonggregory@jones-hayes.com,Raincoat,2,4735,9470,2024-06-21,Monsoon
1413,Donna Holden,millerdaniel@russo.com,Full-Sleeve Shirt,2,4923,9846,2023-09-14,Autumn
1414,Curtis Johnson,franklincindy@dunn.com,Boots,5,3110,15550,2024-01-04,Winter
1415,Christopher Burton,brianhanna@yahoo.com,Loafers,3,3460,10380,2024-10-24,Autumn
1416,Jason Mcdonald,jacobsmargaret@hotmail.com,Sandals,2,1211,2422,2024-06-26,Summer
1417,Elizabeth Choi,anthonygarcia@madden-nichols.biz,Boots,3,978,2934,2025-12-09,Winter
1418,Roberta Pratt,parkseric@cochran-pierce.com,Full-Sleeve Shirt,5,3327,16635,2023-11-28,Autumn
1419,Jay Johnson,bonnieaguilar@hotmail.com,T-Shirt,4,3459,13836,2024-04-09,Spring
1420,James Irwin,anthonyhall@yahoo.com,Shorts,5,2643,13215,2023-06-28,Summer
1421,Cheryl King,douglas00@carter.com,Jacket,4,3058,12232,2025-02-11,Winter
1422,Kelly Khan,tiffany88@hotmail.com,Jeans,5,3364,16820,2023-03-04,Spring
1423,Cynthia Swanson,josephsullivan@escobar-meyer.com,Boots,1,3408,3408,2023-12-28,Winter
1424,Amy Hall,wareleslie@hotmail.com,Sweater,3,2410,7230,2024-02-14,Winter
1425,Kayla Barton,ykeller@mccullough.biz,Raincoat,3,532,1596,2024-08-08,Monsoon
1426,Eric Hatfield,arthurbrown@gomez.com,Jacket,2,1120,2240,2024-02-16,Winter
1427,Benjamin Wright,youngdylan@castro.com,Umbrella,5,3357,16785,2024-09-10,Monsoon
1428,Jacqueline Morales,oscarjohnston@pacheco.com,Jeans,5,2857,14285,2024-04-13,Spring
1429,Michelle Murphy,tjohnson@gilbert.com,Light Jacket,4,891,3564,2024-03-28,Spring
1430,Michelle Williams,alejandrazamora@stewart-vasquez.net,Boots,1,3669,3669,2023-12-28,Winter
1431,Travis Martin,perrymegan@lewis.biz,Full-Sleeve Shirt,5,2233,11165,2024-10-24,Autumn
1432,John Morrow,michaelsmith@hotmail.com,Jeans,5,1737,8685,2023-05-19,Spring
1433,Danny Miller,michaeldean@gmail.com,Boots,5,1977,9885,2024-01-22,Winter
1434,Travis Garza,matthewthomas@gmail.com,Boots,4,2029,8116,2024-01-17,Winter
1435,Dana Jones,rhodesrobert@avila.com,Sandals,5,1082,5410,2024-08-18,Summer
1436,Luke Price,dominic24@hotmail.com,Full-Sleeve Shirt,4,3757,15028,2023-10-10,Autumn
1437,Kevin Bell,francisaustin@hotmail.com,Shorts,3,2957,8871,2024-08-25,Summer
1438,Jeffery Chavez,kelly73@lopez-jenkins.net,Shorts,2,865,1730,2024-06-25,Summer
1439,Denise Smith,greendon@yahoo.com,T-Shirt,5,2221,11105,2023-04-07,Spring
1440,Maria Kelly,brittanyheath@rodgers.biz,Sweater,4,4174,16696,2024-02-01,Winter
1441,Joseph Sullivan,jesse36@duncan.biz,Waterproof Shoes,2,4691,9382,2023-09-22,Monsoon
1442,Edward Martin,edwardsjohn@baker.com,Cardigan,5,4738,23690,2024-09-23,Autumn
1443,Jessica Burton,emily31@rogers-shelton.net,Jeans,1,828,828,2024-05-28,Spring
1444,Kathryn Williams,franceswolf@gmail.com,Sunglasses,5,1791,8955,2023-08-04,Summer
1445,David Snyder,kimberlysmith@franco-bruce.org,Blazer,3,1798,5394,2023-10-18,Autumn
1446,Donald Clark,robinsonchloe@hotmail.com,Full-Sleeve Shirt,4,3350,13400,2024-10-26,Autumn
1447,Randy Liu,johnsonmarcus@perez.com,Sweater,2,3680,7360,2024-12-06,Winter
1448,John Douglas,nicholsanne@hotmail.com,Cardigan,3,3093,9279,2023-11-24,Autumn
1449,James Lopez,laurenrandall@wilson.com,Scarf,5,2370,11850,2023-02-18,Winter
1450,Nancy Brown,sarahdickerson@gmail.com,Raincoat,4,574,2296,2023-06-02,Monsoon
1451,Carla Gibson,dmata@bass.com,Raincoat,4,1263,5052,2023-09-28,Monsoon
1452,Cheryl Smith,gibsonbrenda@yahoo.com,Shorts,1,3369,3369,2023-08-27,Summer
1453,Amanda Price,victor29@yahoo.com,Sneakers,4,2078,8312,2023-05-06,Spring
1454,Joshua Wise,frederickrichardson@west.com,Light Jacket,3,1726,5178,2023-04-20,Spring
1455,Raymond Ortega,david70@powell-harris.info,Cardigan,3,3642,10926,2024-10-22,Autumn
1456,Scott Smith,scott54@yahoo.com,Sunglasses,2,697,1394,2025-06-28,Summer
1457,Rebekah Bowman,katrina46@willis-obrien.com,Blazer,5,2628,13140,2024-11-24,Autumn
1458,Marvin Huynh,julia78@hotmail.com,Jeans,4,4564,18256,2023-05-12,Spring
1459,Loretta Thomas,ayalasherri@yahoo.com,Tank Top,4,2343,9372,2023-08-20,Summer
1460,Brandon Smith,ryanrobertson@hotmail.com,Raincoat,5,1186,5930,2024-06-06,Monsoon
1461,Maria Moon,pageleslie@thomas.info,Cardigan,3,4433,13299,2023-10-05,Autumn
1462,Jennifer Kaufman,vincentwilliams@gmail.com,Shorts,5,1324,6620,2023-06-19,Summer
1463,Alison Edwards,hamiltonkaren@yahoo.com,Sweater,2,1950,3900,2023-01-17,Winter
1464,Christina Parker,joseph22@yahoo.com,Jeans,5,4234,21170,2024-04-22,Spring
1465,Mark Morris,henry32@yahoo.com,Waterproof Shoes,5,1408,7040,2023-07-28,Monsoon
1466,Ronnie Jordan,michael61@garcia-reynolds.biz,Jacket,4,4242,16968,2024-01-23,Winter
1467,Luke Montoya,adambrown@yahoo.com,Waterproof Shoes,5,3592,17960,2023-08-12,Monsoon
1468,Lisa Myers,anthony77@carpenter.com,Sneakers,3,626,1878,2025-03-01,Spring
1469,Tyler Dunn,michellepalmer@hotmail.com,Umbrella,5,915,4575,2023-07-12,Monsoon
1470,Sara Sanchez,gregory56@banks.biz,T-Shirt,2,3669,7338,2024-03-23,Spring
1471,Kimberly Bright,colinrogers@harris-bentley.net,Sneakers,2,3321,6642,2024-04-16,Spring
1472,John Brown,usmith@roberts-delgado.com,Loafers,3,3960,11880,2024-11-27,Autumn
1473,Cynthia Bass,cscott@steele-heath.com,Tank Top,4,1243,4972,2023-08-26,Summer
1474,Kaitlyn Scott,susansanders@brown.com,T-Shirt,2,1766,3532,2023-03-27,Spring
1475,Susan White,fdecker@gmail.com,Sweater,5,3017,15085,2024-02-22,Winter
1476,Jonathan Ruiz,bennettallison@gmail.com,Sweater,4,4694,18776,2024-12-28,Winter
1477,Anthony Garcia,hpoole@hardy-potts.org,Boots,4,1446,5784,2023-01-22,Winter
1478,Katrina Franklin,melissamyers@martin.com,Jacket,5,2129,10645,2023-12-07,Winter
1479,Anthony Livingston,craigtiffany@grant.com,Shorts,1,1564,1564,2023-08-01,Summer
1480,Sean Black,millerwilliam@moody-macdonald.com,Sneakers,5,4525,22625,2023-04-28,Spring
1481,David Schmidt,jhunt@flynn.com,Sunglasses,3,2666,7998,2023-08-12,Summer
1482,Anthony Contreras,ggilbert@jackson.com,Umbrella,4,2003,8012,2023-08-03,Monsoon
1483,Corey Martin,austin39@adkins.org,Jacket,5,4679,23395,2023-01-04,Winter
1484,Michael Mcbride,theresataylor@avery.com,Full-Sleeve Shirt,1,3047,3047,2023-09-23,Autumn
1485,Wendy Ewing,sarah00@wilson.org,T-Shirt,1,3155,3155,2024-05-19,Spring
1486,Sean Ramirez,matthewstroy@robinson-bryant.com,Jacket,1,4756,4756,2024-02-03,Winter
1487,Krystal Smith,martinezsara@gmail.com,T-Shirt,2,1407,2814,2024-05-28,Spring
1488,Michelle Santana,spatton@hotmail.com,Shorts,3,3850,11550,2024-07-11,Summer
1489,Margaret Davenport,pamelataylor@anderson.net,Sneakers,4,3603,14412,2024-05-28,Spring
1490,Jason Scott,rogersmelanie@yahoo.com,Sneakers,4,1110,4440,2024-04-21,Spring
1491,Alicia Parsons,adamsmichael@hotmail.com,Loafers,3,1673,5019,2023-10-24,Autumn
1492,Jill Hernandez,amandamiller@yahoo.com,T-Shirt,1,2755,2755,2023-05-03,Spring
1493,Rachel Schmidt,cruzstephanie@hotmail.com,Cardigan,3,2910,8730,2023-11-18,Autumn
1494,Antonio Miller,greersteven@burch.com,Jacket,4,2330,9320,2024-01-25,Winter
1495,Jennifer Jones,alan66@moore.net,Shorts,2,3676,7352,2024-07-16,Summer
1496,James Trevino,hmoreno@barr.com,Tank Top,5,4230,21150,2023-07-25,Summer
1497,Andrew Young,sandrawilson@molina-reed.com,Tank Top,4,1270,5080,2023-06-21,Summer
1498,Rhonda Bridges,zachary59@phelps.com,Scarf,5,3110,15550,2023-12-14,Winter
1499,Jeremy Wiley,lawrence82@mclean.com,Shorts,2,1690,3380,2023-06-28,Summer
1500,Kathryn Chase,jenniferjackson@swanson-perez.org,Sweater,2,1323,2646,2024-02-28,Winter
1501,Patrick Sheppard,francisstephen@russell.com,Scarf,1,870,870,2025-01-09,Winter
1502,Alexander Sullivan,katherine14@gmail.com,Sunglasses,2,3712,7424,2023-07-28,Summer
1503,Tyler Carroll,fmann@johnson.com,Full-Sleeve Shirt,1,538,538,2024-09-15,Autumn
1504,Danny Barnes,martindebra@hotmail.com,Blazer,3,2906,8718,2024-11-09,Autumn
1505,Rebecca Lowe,shannonbrooks@rogers.net,Jeans,3,4184,12552,2024-04-17,Spring
1506,Alex Wiggins,qspears@gmail.com,Boots,1,2985,2985,2024-12-28,Winter
1507,Michael Martinez,heatherstone@gmail.com,Sandals,3,4714,14142,2023-08-09,Summer
1508,Danny Christian,bbaird@hernandez.org,T-Shirt,5,4459,22295,2023-04-24,Spring
1509,Jason Cox,smartinez@pearson.com,Sweater,3,2049,6147,2024-02-27,Winter
1510,Joanna Kennedy,derek72@hotmail.com,Umbrella,5,1102,5510,2024-09-10,Monsoon
1511,Joseph Hernandez,amyrussell@swanson.com,Tank Top,2,1739,3478,2024-06-08,Summer
1512,Bradley Mann,jennajacobs@gmail.com,Sweater,1,2522,2522,2024-02-08,Winter
1513,Amanda Willis,cooperjoseph@ford-larson.com,Waterproof Shoes,2,1597,3194,2023-06-26,Monsoon
1514,Julie Barker,kimmary@hotmail.com,Loafers,5,3801,19005,2024-11-16,Autumn
1515,Emily Phillips,rachel09@hotmail.com,Scarf,3,2178,6534,2023-01-15,Winter
1516,Jennifer Blair,shieldscheryl@gmail.com,Raincoat,4,1011,4044,2024-08-07,Monsoon
1517,Michael Ferguson,egarcia@gmail.com,Jeans,4,2167,8668,2025-03-12,Spring
1518,Donald Boyd,griffinchris@chung-brown.net,Raincoat,5,2575,12875,2024-09-19,Monsoon
1519,Lisa Wilson,michaelglenn@doyle-campbell.com,Full-Sleeve Shirt,4,2772,11088,2023-10-18,Autumn
1520,Eric Wright,cruzmary@mcfarland.net,Shorts,1,4509,4509,2024-06-15,Summer
1521,Tara Martinez,carpenterkimberly@gmail.com,Sandals,5,975,4875,2024-07-19,Summer
1522,Emily Davis,jacobjohnson@french.com,Jacket,2,1821,3642,2023-01-27,Winter
1523,Eric Reyes,ycordova@gmail.com,Cardigan,3,4338,13014,2024-11-03,Autumn
1524,Elaine Davis,sandersandrew@miller.com,Cardigan,4,2962,11848,2023-09-28,Autumn
1525,Rachel Brown,cameron08@evans.com,Sandals,5,1021,5105,2024-07-18,Summer
1526,Kevin Mccarthy,lstewart@oconnor.com,T-Shirt,2,1030,2060,2025-05-11,Spring
1527,Angela Cunningham,brian18@cruz.com,Umbrella,4,2210,8840,2024-06-19,Monsoon
1528,Corey Webb,cwong@khan.com,Sneakers,3,4911,14733,2023-03-27,Spring
1529,Alexandria Miller,marknguyen@wilson.info,Sweater,4,2507,10028,2024-12-28,Winter
1530,David Collins,michaelisabel@yahoo.com,Sneakers,4,2120,8480,2023-05-03,Spring
1531,Tiffany Gomez,julie53@hotmail.com,Sweater,4,1942,7768,2023-02-10,Winter
1532,Ashley Harris,gerald58@gmail.com,Cardigan,1,1203,1203,2024-10-13,Autumn
1533,Joshua Miller,donaldstephens@hotmail.com,Waterproof Shoes,2,2464,4928,2024-07-16,Monsoon
1534,Elizabeth Cunningham MD,alecwheeler@yahoo.com,Sandals,4,3461,13844,2024-08-01,Summer
1535,Maurice Barnes,moodykenneth@gmail.com,Jacket,2,4011,8022,2023-01-22,Winter
1536,Anthony Mejia,mark47@gmail.com,Sneakers,1,2889,2889,2023-04-23,Spring
1537,Steve Smith,crystalbrown@gomez.com,Scarf,1,3401,3401,2024-02-12,Winter
1538,David Orozco,nicholaswest@austin-castaneda.com,Raincoat,5,1939,9695,2023-08-04,Monsoon
1539,Victor Bauer,nicole41@yoder-glenn.com,Boots,1,1051,1051,2024-02-20,Winter
1540,John Garcia,kingpatrick@hotmail.com,Shorts,5,1394,6970,2024-06-12,Summer
1541,Joseph Brooks,masonkendra@sims.org,Jeans,4,809,3236,2024-03-20,Spring
1542,Brenda Rios,courtney87@young-abbott.biz,Light Jacket,5,4128,20640,2023-05-18,Spring
1543,Sandra Fernandez,tom87@yahoo.com,Full-Sleeve Shirt,5,4277,21385,2024-09-06,Autumn
1544,Teresa Phillips,bbeard@golden-matthews.com,Shorts,5,1763,8815,2023-06-27,Summer
1545,Raymond Hopkins,samuel57@morales.com,Scarf,1,1268,1268,2023-12-28,Winter
1546,Robert Norris,oconnorgregory@hotmail.com,Light Jacket,1,4659,4659,2023-03-23,Spring
1547,Kathleen Morris,swalker@hotmail.com,Cardigan,2,3429,6858,2024-10-17,Autumn
1548,Rebecca Cox,ypowell@gmail.com,Shorts,3,3666,10998,2023-06-06,Summer
1549,Laura Carpenter,eric67@burke-sampson.com,Jacket,4,3425,13700,2024-02-18,Winter
1550,Melissa Hardy,williamclark@yahoo.com,Blazer,2,3956,7912,2025-09-13,Autumn
1551,Travis Baker,samanthachristensen@jones.info,Cardigan,1,1554,1554,2024-09-05,Autumn
1552,Elizabeth Perez,andrew80@yahoo.com,Raincoat,3,1462,4386,2024-08-22,Monsoon
1553,Mark Johnson,flynnbernard@jones.net,Umbrella,5,1596,7980,2023-09-28,Monsoon
1554,Christopher Martinez,joshua23@yahoo.com,Full-Sleeve Shirt,5,1507,7535,2024-10-07,Autumn
1555,Michelle Snyder,jaclyndeleon@roy.com,Jacket,3,2848,8544,2024-12-06,Winter
1556,Denise Young,perrywilliam@kent.info,Umbrella,4,2048,8192,2023-08-19,Monsoon
1557,Thomas Vasquez,leah03@hotmail.com,Tank Top,3,1461,4383,2023-06-09,Summer
1558,Yvonne Cummings,ericaguzman@gmail.com,Full-Sleeve Shirt,1,3470,3470,2023-10-26,Autumn
1559,Jessica Hart,michelle71@hotmail.com,Cardigan,5,2445,12225,2025-09-23,Autumn
1560,Joel Williams,alexissmith@gmail.com,Sweater,2,4440,8880,2024-02-18,Winter
1561,Deborah Grant,downsbeth@stephens.com,Umbrella,4,2400,9600,2025-08-22,Monsoon
1562,Donald Richardson,ngutierrez@yahoo.com,Waterproof Shoes,4,3090,12360,2023-07-20,Monsoon
1563,Aaron Wise,wilsonchristopher@hotmail.com,Cardigan,3,3126,9378,2023-10-07,Autumn
1564,Phillip Murray,joshuagalvan@hotmail.com,Jeans,2,4203,8406,2025-04-13,Spring
1565,Stacy Alvarez,jeffrey40@gmail.com,Waterproof Shoes,4,736,2944,2024-07-13,Monsoon
1566,Mrs. Sarah Johnson,paulajoseph@nguyen.com,Sandals,5,879,4395,2023-08-25,Summer
1567,Rhonda Brown DDS,kristijackson@allen-randolph.biz,Cardigan,1,3107,3107,2023-10-01,Autumn
1568,Meredith Heath,michelle50@king.biz,Cardigan,2,2553,5106,2023-09-18,Autumn
1569,Dustin Alexander,cosborn@garcia.com,Light Jacket,1,4013,4013,2023-05-27,Spring
1570,Roger Wood,joseschmidt@gmail.com,Sandals,4,3452,13808,2024-07-17,Summer
1571,Steven Hooper,iabbott@gmail.com,Sandals,5,2189,10945,2023-08-24,Summer
1572,Wanda Ray,englishdaniel@hotmail.com,Jeans,1,740,740,2023-04-09,Spring
1573,Diane Miller,ryan38@richard.com,Umbrella,3,4577,13731,2024-08-25,Monsoon
1574,Melissa Macdonald,debra44@harris.com,Waterproof Shoes,1,3552,3552,2023-08-23,Monsoon
1575,Michael Gordon,john01@wells.com,Umbrella,4,538,2152,2023-09-21,Monsoon
1576,Christopher Lewis,stevenkim@gmail.com,Sandals,2,3403,6806,2024-06-03,Summer
1577,William Bennett,imurphy@wallace.com,Sunglasses,2,4128,8256,2023-06-12,Summer
1578,Emily Price,jesse73@yahoo.com,Boots,1,4180,4180,2024-02-09,Winter
1579,Karen Taylor,josephrollins@gmail.com,Umbrella,5,4177,20885,2025-08-10,Monsoon
1580,Jeffery Smith,michaelholden@yahoo.com,Tank Top,3,4739,14217,2024-08-19,Summer
1581,Sandra Gonzales,ronald02@kelly.com,Light Jacket,4,3638,14552,2024-03-12,Spring
1582,Kenneth Wilcox,samuelmartin@jackson.com,Tank Top,5,4981,24905,2024-06-23,Summer
1583,Zachary Rowland,matthewbrady@hotmail.com,Sandals,4,1521,6084,2023-07-18,Summer
1584,Anthony Jordan,robertcampbell@hanson.com,Light Jacket,5,3426,17130,2024-04-21,Spring
1585,Donna Yates,richardsonmark@brown.com,Umbrella,5,1098,5490,2025-07-01,Monsoon
1586,Stephen Moore,elizabeth62@yahoo.com,Shorts,4,3159,12636,2023-07-17,Summer
1587,Donna Moore,tammy98@harper.org,Sneakers,5,4510,22550,2023-03-06,Spring
1588,Melanie Jones,rebeccafields@yahoo.com,Loafers,2,2089,4178,2023-09-03,Autumn
1589,Jessica Kelly,jeanallen@hotmail.com,Full-Sleeve Shirt,4,1300,5200,2024-09-07,Autumn
1590,Nicholas Simpson,riggsalyssa@brown-douglas.com,Umbrella,4,815,3260,2024-09-02,Monsoon
1591,Robert Clayton,hunter60@mendoza.info,Umbrella,5,4606,23030,2024-09-07,Monsoon
1592,Dustin Harrington,nicholasblair@davis.biz,Shorts,3,2611,7833,2023-06-19,Summer
1593,Kimberly Hughes,mcgeechristine@hotmail.com,Tank Top,5,3277,16385,2024-08-15,Summer
1594,Amy Walsh,zhernandez@yahoo.com,Cardigan,5,2892,14460,2023-10-09,Autumn
1595,Shawn Juarez,bryan18@harmon.com,Light Jacket,1,709,709,2023-05-28,Spring
1596,James Garcia,jennifergonzalez@wong.org,Tank Top,5,2288,11440,2023-08-08,Summer
1597,Brent Chavez,cookjames@bradley-hall.com,Sweater,4,1710,6840,2023-01-28,Winter
1598,Stephanie Ibarra,zrodriguez@gmail.com,Jacket,4,3482,13928,2024-12-28,Winter
1599,Keith Donovan,danielvelasquez@garcia.com,Raincoat,4,1488,5952,2024-06-03,Monsoon
1600,Joshua Vasquez,jensenkara@hall.org,Jacket,3,1407,4221,2023-01-11,Winter
1601,Casey Espinoza,sherri91@hotmail.com,Sweater,1,3098,3098,2024-12-03,Winter
1602,Ashley Wilson,hallen@wong.com,Cardigan,3,4286,12858,2024-10-26,Autumn
1603,Elizabeth Adams,mwest@gmail.com,Scarf,4,2749,10996,2024-01-28,Winter
1604,Mrs. Rebecca Lawrence,lisa68@bradley.com,Loafers,4,4182,16728,2024-11-25,Autumn
1605,Kaylee Smith,kristinjohnson@miller.org,T-Shirt,3,2261,6783,2025-03-21,Spring
1606,Christopher Stewart,cruzedward@vasquez.com,Raincoat,2,2746,5492,2023-09-27,Monsoon
1607,Danny Martinez,rodriguezjeremy@yahoo.com,Sunglasses,4,4534,18136,2025-08-02,Summer
1608,Earl Riley,calderonjose@johnson-sullivan.org,Sandals,4,4870,19480,2023-08-15,Summer
1609,Kim Hurley,brownalice@gmail.com,Cardigan,5,4248,21240,2023-11-09,Autumn
1610,James Thomas,fergusonmichelle@hotmail.com,Sandals,4,2638,10552,2023-07-15,Summer
1611,Daniel Moore,knichols@yahoo.com,T-Shirt,4,4794,19176,2025-03-01,Spring
1612,Chad Brooks,ambergeorge@brown.net,Shorts,5,3775,18875,2024-07-17,Summer
1613,Sarah Farmer,jramsey@gmail.com,T-Shirt,3,2613,7839,2023-05-28,Spring
1614,Carla Clark,troy80@hotmail.com,Shorts,4,1372,5488,2024-08-05,Summer
1615,Michelle White,rjones@young.org,Jacket,5,1092,5460,2023-12-19,Winter
1616,Joe Boyd,cooklarry@hale-smith.net,Waterproof Shoes,1,2107,2107,2023-09-11,Monsoon
1617,Jeremy Wagner,gmeza@yahoo.com,Umbrella,1,4961,4961,2024-09-10,Monsoon
1618,Victor Barnes,lewisjoel@willis.com,Scarf,5,2762,13810,2024-01-09,Winter
1619,Stephen Thomas,williamsheather@daniels-williams.org,Jeans,3,3634,10902,2024-03-02,Spring
1620,Matthew Jones,alvarezjoseph@farmer.com,Sunglasses,3,4001,12003,2024-06-16,Summer
1621,Cindy Carr,tfields@gmail.com,Full-Sleeve Shirt,4,2449,9796,2023-10-05,Autumn
1622,Stephanie Murphy,george55@stewart.com,Jeans,5,4752,23760,2023-05-19,Spring
1623,Holly Olsen,lisa01@suarez-mays.com,Sunglasses,3,2553,7659,2024-06-04,Summer
1624,Kendra Burton,dilloncharles@gmail.com,Raincoat,2,4839,9678,2024-08-28,Monsoon
1625,Kenneth Cline,ortiznancy@dawson-jordan.biz,Light Jacket,1,4490,4490,2024-05-23,Spring
1626,Kristina Olson,snguyen@miller-nguyen.com,Full-Sleeve Shirt,2,3677,7354,2023-11-28,Autumn
1627,Christine Anderson,benjamin65@yahoo.com,Sandals,3,1846,5538,2024-06-21,Summer
1628,David Schaefer,ashley07@miller.biz,Shorts,5,4892,24460,2024-08-03,Summer
1629,Carolyn Arias,johnrobinson@coleman.info,Sneakers,4,4018,16072,2024-04-14,Spring
1630,Scott Chase,lukestout@hotmail.com,Sweater,1,1272,1272,2023-12-28,Winter
1631,Kayla Bird,vmoon@lucas-meyer.com,Umbrella,2,4774,9548,2024-06-05,Monsoon
1632,Scott Adams,josephjones@hotmail.com,Raincoat,3,4039,12117,2024-07-26,Monsoon
1633,John Obrien,paulburns@lewis.info,Scarf,3,3020,9060,2024-12-15,Winter
1634,Olivia Carroll,djackson@gmail.com,Raincoat,4,579,2316,2023-06-28,Monsoon
1635,Connie Martinez,valeriereynolds@herman.biz,Scarf,3,1033,3099,2024-01-27,Winter
1636,Kyle Ward,roger39@hotmail.com,Scarf,2,4314,8628,2023-02-04,Winter
1637,Nicole Cunningham,stephaniestewart@gmail.com,Sunglasses,3,2646,7938,2023-06-17,Summer
1638,Helen Snyder,charles95@yahoo.com,Waterproof Shoes,1,2792,2792,2024-07-15,Monsoon
1639,Kara Lewis,kaufmanmanuel@gmail.com,Umbrella,3,3968,11904,2024-09-28,Monsoon
1640,Theresa Stephens,leslie75@williams-finley.com,Full-Sleeve Shirt,3,2919,8757,2023-11-27,Autumn
1641,Karen Perez,dennis52@yahoo.com,Blazer,4,603,2412,2024-10-01,Autumn
1642,Holly Palmer,guerraalec@yahoo.com,Loafers,2,3265,6530,2023-11-05,Autumn
1643,Cheryl Galvan,vmccarthy@yahoo.com,Umbrella,2,1685,3370,2024-09-06,Monsoon
1644,Leslie Beasley,vmoreno@yahoo.com,Loafers,3,3094,9282,2024-11-01,Autumn
1645,Tara Walters,abrown@gmail.com,Full-Sleeve Shirt,2,2088,4176,2023-09-09,Autumn
1646,Nicholas Lane,austinrichardson@jones-cole.com,Sunglasses,1,4049,4049,2024-07-16,Summer
1647,Karina Hodge,carlwright@marshall.biz,Scarf,4,2973,11892,2024-01-02,Winter
1648,James Thomas,ricky86@reed.com,Jeans,4,3620,14480,2024-03-22,Spring
1649,Lisa Martin,timothyeaton@gmail.com,Light Jacket,2,2800,5600,2023-05-22,Spring
1650,Sean Underwood,michelledunn@yahoo.com,Sandals,4,2060,8240,2023-08-23,Summer
1651,Gabriel Harper,jonathanroberts@sanchez.com,Light Jacket,1,4762,4762,2024-03-27,Spring
1652,Carol Bentley,jordanlauren@yahoo.com,Jacket,4,1895,7580,2023-12-28,Winter
1653,Carl Stewart,carriewilson@gmail.com,Sandals,1,2744,2744,2023-07-03,Summer
1654,Pamela Myers,robertbutler@gmail.com,Waterproof Shoes,4,1094,4376,2023-06-01,Monsoon
1655,David Hall,zstafford@nguyen.net,Scarf,2,4757,9514,2024-12-19,Winter
1656,Curtis West,keykristen@underwood.biz,Light Jacket,3,3644,10932,2024-05-15,Spring
1657,Angela Villegas,mwhite@hunter.com,T-Shirt,1,4699,4699,2024-03-11,Spring
1658,Mandy Anderson,gomezstacey@norris.org,Jacket,5,1109,5545,2023-01-28,Winter
1659,Jodi Barnes,williamsmith@moore.com,Waterproof Shoes,2,2427,4854,2024-06-04,Monsoon
1660,Mark Schmidt,dudleyshawn@gmail.com,Waterproof Shoes,4,2013,8052,2024-06-08,Monsoon
1661,Taylor Flores,daniel90@meyer.com,Umbrella,5,2675,13375,2023-08-07,Monsoon
1662,Harry Harris,orrlevi@yahoo.com,Cardigan,5,4007,20035,2024-11-11,Autumn
1663,Michael Baxter,jacqueline98@miller.org,Boots,4,1423,5692,2024-02-15,Winter
1664,Gabrielle White,charles89@mason.com,Shorts,3,1472,4416,2024-07-17,Summer
1665,Eric Warren,harveyerin@townsend-morton.com,Full-Sleeve Shirt,4,4144,16576,2023-10-15,Autumn
1666,Julie Olson,gruiz@yahoo.com,Scarf,3,3647,10941,2024-12-02,Winter
1667,Brian Luna,shawn12@mckay.com,Raincoat,1,1742,1742,2023-06-07,Monsoon
1668,Jimmy Schultz,marcusmiller@wallace.com,Blazer,2,1327,2654,2023-11-07,Autumn
